file_name,drums_path,no_drums_path
/Users/mac/Downloads/fma_small/105/105411.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105411/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105411/no_drums.mp3
/Users/mac/Downloads/fma_small/105/105412.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105412/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105412/no_drums.mp3
/Users/mac/Downloads/fma_small/105/105413.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105413/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105413/no_drums.mp3
/Users/mac/Downloads/fma_small/105/105826.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105826/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105826/no_drums.mp3
/Users/mac/Downloads/fma_small/105/105827.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105827/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105827/no_drums.mp3
/Users/mac/Downloads/fma_small/105/105825.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105825/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105825/no_drums.mp3
/Users/mac/Downloads/fma_small/105/105414.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105414/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105414/no_drums.mp3
/Users/mac/Downloads/fma_small/105/105824.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105824/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/105824/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133431.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133431/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133431/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133974.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133974/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133974/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133579.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133579/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133579/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133551.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133551/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133551/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133545.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133545/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133545/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133544.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133544/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133544/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133975.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133975/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133975/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133020.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133020/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133020/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133632.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133632/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133632/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133432.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133432/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133432/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133803.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133803/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133803/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133022.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133022/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133022/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133977.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133977/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133977/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133793.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133793/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133793/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133546.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133546/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133546/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133553.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133553/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133553/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133976.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133976/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133976/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133023.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133023/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133023/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133802.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133802/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133802/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133433.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133433/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133433/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133437.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133437/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133437/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133027.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133027/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133027/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133972.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133972/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133972/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133580.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133580/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133580/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133973.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133973/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133973/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133967.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133967/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133967/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133026.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133026/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133026/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133436.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133436/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133436/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133434.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133434/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133434/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133024.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133024/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133024/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133781.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133781/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133781/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133971.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133971/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133971/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133970.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133970/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133970/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133780.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133780/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133780/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133019.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133019/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133019/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133025.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133025/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133025/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133838.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133838/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133838/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133435.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133435/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133435/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133446.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133446/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133446/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133452.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133452/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133452/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133916.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133916/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133916/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133731.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133731/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133731/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133453.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133453/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133453/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133447.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133447/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133447/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133479.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133479/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133479/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133451.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133451/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133451/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133445.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133445/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133445/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133294.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133294/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133294/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133444.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133444/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133444/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133450.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133450/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133450/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133332.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133332/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133332/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133454.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133454/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133454/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133440.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133440/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133440/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133681.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133681/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133681/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133535.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133535/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133535/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133441.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133441/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133441/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133333.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133333/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133333/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133455.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133455/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133455/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133443.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133443/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133443/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133457.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133457/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133457/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133537.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133537/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133537/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133293.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133293/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133293/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133456.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133456/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133456/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133442.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133442/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133442/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133275.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133275/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133275/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133274.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133274/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133274/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133102.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133102/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133102/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133100.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133100/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133100/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133538.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133538/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133538/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133276.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133276/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133276/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133459.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133459/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133459/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133449.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133449/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133449/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133273.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133273/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133273/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133272.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133272/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133272/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133448.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133448/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133448/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133729.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133729/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133729/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133438.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133438/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133438/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133835.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133835/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133835/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133028.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133028/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133028/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133772.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133772/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133772/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133969.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133969/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133969/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133564.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133564/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133564/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133571.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133571/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133571/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133968.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133968/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133968/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133798.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133798/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133798/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133015.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133015/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133015/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133029.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133029/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133029/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133439.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133439/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133439/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133639.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133639/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133639/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133836.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133836/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133836/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133942.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133942/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133942/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133567.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133567/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133567/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133573.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133573/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133573/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133572.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133572/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133572/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133943.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133943/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133943/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133016.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133016/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133016/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133770.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133770/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133770/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133837.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133837/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133837/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133638.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133638/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133638/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133833.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133833/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133833/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133562.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133562/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133562/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133576.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133576/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133576/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133563.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133563/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133563/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133978.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133978/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133978/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133788.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133788/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133788/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133561.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133561/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133561/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133560.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133560/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133560/no_drums.mp3
/Users/mac/Downloads/fma_small/133/133574.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133574/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/133574/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134389.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134389/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134389/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134941.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134941/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134941/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134940.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134940/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134940/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134388.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134388/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134388/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134981.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134981/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134981/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134956.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134956/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134956/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134942.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134942/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134942/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134943.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134943/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134943/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134823.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134823/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134823/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134610.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134610/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134610/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134827.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134827/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134827/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134947.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134947/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134947/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134952.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134952/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134952/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134826.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134826/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134826/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134359.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134359/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134359/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134824.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134824/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134824/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134950.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134950/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134950/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134979.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134979/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134979/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134951.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134951/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134951/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134825.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134825/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134825/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134077.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134077/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134077/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134922.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134922/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134922/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134936.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134936/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134936/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134937.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134937/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134937/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134923.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134923/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134923/no_drums.mp3
/Users/mac/Downloads/fma_small/134/134935.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134935/drums.mp3,/Users/mac/Desktop/demucs_out/mdx_extra/134935/no_drums.mp3
